67.315,69.11,68.26,67.81,67.37,66.95,66.56,-3.13,-2.83,-2.87,-2.89,-2.9,-2.89,65.94,-2.1,-1.6,-1.3,609.5,609.0,346.75,349.75,586.5,580.75,4.35,5.54,6.08,68.145,69.91,69.11,68.66,68.23,67.81,67.41,-3.12,-2.8,-2.85,-2.87,-2.87,-2.88,66.835,-2.05,-1.55,-1.25,617.75,617.75,352.5,355.0,593.75,587.75,4.35,5.54,6.46,68.61,70.13,69.49,69.03,68.57,68.12,67.7,-3.23,-2.85,-2.87,-2.88,-2.88,-2.88,67.25,-1.9,-1.6,-1.3,618.25,618.25,357.5,360.5,595.25,589.0,4.35,5.92,6.1,68.655,70.0,69.41,68.97,68.51,68.08,67.66,-3.17,-2.82,-2.87,-2.89,-2.88,-2.89,67.14,-1.75,-1.5,-1.2,612.25,612.5,358.25,361.0,593.75,587.25,4.31,5.92,5.69,68.95,70.09,69.43,68.97,68.52,68.09,67.67,-3.14,-2.81,-2.85,-2.86,-2.85,-2.84,67.465,-1.75,-1.5,-1.2,610.5,610.75,363.0,364.0,596.75,589.25,4.31,6.3,5.69
65.73,65.63,65.33,65.09,64.77,64.43,64.09,-3.22,-3.04,-2.96,-2.9,-2.86,-2.81,62.955,-2.1,-1.85,-1.7,575.5,576.75,342.5,344.75,562.0,558.25,3.52,6.49,5.28,67.175,66.97,66.81,66.54,66.23,65.89,65.54,-3.23,-3.05,-2.98,-2.93,-2.88,-2.8,64.35,-2.1,-1.85,-1.7,592.75,594.0,348.25,350.75,574.5,570.5,3.52,6.49,5.28,67.64,67.66,67.38,67.09,66.74,66.36,65.97,-3.18,-3.01,-2.89,-2.82,-2.75,-2.7,65.02,-1.85,-1.55,-1.45,597.5,598.25,352.5,354.25,574.75,571.5,3.61,6.11,5.28,66.375,66.95,66.65,66.35,66.02,65.64,65.24,-3.12,-2.96,-2.87,-2.8,-2.72,-2.68,64.305,-1.8,-1.5,-1.4,589.25,590.5,353.0,353.5,566.25,563.75,3.61,5.35,5.28,65.86,66.33,66.03,65.74,65.41,65.07,64.7,-3.08,-2.89,-2.76,-2.69,-2.62,-2.6,63.825,-1.75,-1.6,-1.5,582.25,584.75,351.75,351.75,560.75,558.75,3.61,5.35,5.28
68.09,68.76,68.3,67.98,67.67,67.33,66.98,-2.78,-2.76,-2.67,-2.6,-2.55,-2.55,67.305,-0.97,-1.15,-1.25,609.25,610.5,364.25,366.5,580.25,580.5,3.71,5.73,5.21,67.985,68.59,68.2,67.92,67.64,67.3,66.95,-2.77,-2.79,-2.73,-2.67,-2.62,-2.59,67.51,-0.85,-1.1,-1.25,610.5,611.25,361.5,362.25,579.0,579.25,3.71,6.11,5.4,68.59,69.22,68.9,68.62,68.32,67.98,67.63,-2.85,-2.84,-2.78,-2.73,-2.7,-2.68,68.12,-0.85,-1.1,-1.25,616.5,617.75,363.75,364.5,586.0,585.5,3.71,6.49,5.4,70.025,70.4,70.06,69.73,69.4,69.03,68.65,-2.84,-2.84,-2.79,-2.72,-2.67,-2.63,69.505,-0.75,-1.05,-1.2,627.5,628.0,369.0,370.75,593.25,592.75,3.89,6.49,4.97,70.58,70.74,70.25,69.85,69.49,69.1,68.71,-2.95,-2.87,-2.78,-2.71,-2.67,-2.68,69.935,-0.7,-1.07,-1.22,626.0,626.5,368.75,370.75,600.25,597.5,3.89,6.69,5.19
66.535,66.32,65.9,65.58,65.32,65.04,64.72,-2.55,-2.47,-2.37,-2.32,-2.26,-2.16,65.965,-0.65,-0.64,-0.68,599.5,600.75,358.5,359.75,599.0,592.25,4.06,5.1,6.44,66.14,66.45,65.92,65.52,65.22,64.96,64.7,-2.53,-2.49,-2.4,-2.36,-2.32,-2.21,65.61,-0.65,-0.64,-0.68,596.75,597.25,355.75,357.25,595.25,588.25,3.91,5.28,6.44,66.075,66.36,65.77,65.36,65.05,64.79,64.53,-2.52,-2.47,-2.4,-2.37,-2.35,-2.31,65.61,-0.65,-0.64,-0.68,593.25,593.75,358.25,358.25,594.25,587.0,3.91,5.28,6.44,64.29,64.56,64.09,63.7,63.44,63.24,63.01,-2.46,-2.44,-2.39,-2.4,-2.39,-2.36,63.89,-0.6,-0.64,-0.68,574.75,575.25,352.0,351.0,583.25,574.75,3.91,5.28,6.68,64.545,64.58,64.12,63.72,63.48,63.28,63.04,-2.46,-2.41,-2.36,-2.35,-2.32,-2.29,64.025,-0.6,-0.64,-0.68,574.5,575.5,355.75,351.75,583.75,575.0,3.91,5.28,6.68
63.22,63.74,62.79,62.5,62.22,61.99,61.78,-2.41,-2.43,-2.32,-2.25,-2.22,-2.18,61.965,-0.75,-0.88,-0.88,556.5,556.5,340.75,342.5,569.5,566.25,4.22,4.93,6.12,63.265,63.26,62.78,62.5,62.25,62.06,61.89,-2.43,-2.4,-2.28,-2.22,-2.2,-2.2,61.935,-0.76,-0.8,-0.85,561.75,561.0,340.25,342.0,573.5,570.25,4.22,4.93,6.12,63.665,63.58,63.16,62.89,62.64,62.43,62.25,-2.58,-2.52,-2.39,-2.31,-2.26,-2.22,62.4,-0.7,-0.8,-0.8,566.0,565.75,341.0,342.5,578.0,575.75,4.22,5.98,6.12,63.205,63.29,62.88,62.63,62.4,62.22,62.05,-2.46,-2.45,-2.36,-2.31,-2.32,-2.35,62.12,-0.7,-0.8,-0.8,565.25,564.25,342.5,344.0,576.5,574.25,4.38,6.34,6.12,63.435,63.48,63.09,62.8,62.54,62.33,62.12,-2.37,-2.32,-2.21,-2.16,-2.12,-2.1,62.435,-0.7,-0.8,-0.8,565.5,564.25,343.25,344.5,577.25,574.25,4.53,6.34,6.12
60.93,61.11,60.66,60.39,60.17,59.99,59.81,-1.91,-1.97,-2.02,-2.05,-2.05,-2.02,59.5,-0.86,-0.94,-1.0,550.25,550.0,340.5,339.0,555.25,549.25,4.69,5.63,7.7,60.405,60.41,60.16,59.89,59.68,59.51,59.35,-1.92,-1.96,-1.99,-2.0,-2.01,-1.98,58.975,-0.85,-1.0,-1.0,546.25,546.25,333.0,331.75,548.25,543.75,4.85,6.86,7.79,60.335,60.21,59.95,59.64,59.41,59.22,59.04,-1.88,-1.93,-1.97,-1.99,-2.0,-1.97,58.875,-0.87,-1.0,-1.0,548.5,547.5,329.5,327.75,547.75,544.25,4.85,7.04,7.98,58.805,58.62,58.38,58.1,57.92,57.79,57.68,-1.84,-1.9,-1.95,-1.99,-2.02,-2.02,57.355,-0.85,-1.0,-1.0,536.75,535.25,320.75,319.0,534.75,531.0,4.85,6.86,7.51,58.305,58.32,58.09,57.8,57.6,57.46,57.35,-1.96,-1.99,-2.03,-2.06,-2.09,-2.1,56.25,-0.93,-1.1,-1.1,534.75,533.0,319.25,318.5,530.0,527.25,4.85,6.86,7.51
57.17,57.5,56.88,56.68,56.54,56.41,56.29,-1.38,-1.51,-1.59,-1.63,-1.66,-1.68,54.625,-1.4,-1.15,-0.95,546.5,544.75,316.75,315.0,514.75,511.5,3.99,5.63,6.08,58.425,57.82,57.43,57.19,57.02,56.89,56.78,-1.57,-1.6,-1.6,-1.64,-1.63,-1.63,55.16,-1.5,-1.15,-1.0,550.0,547.75,320.25,317.75,518.5,515.0,3.99,5.81,6.08,58.785,57.99,57.58,57.33,57.12,56.98,56.86,-1.62,-1.63,-1.63,-1.66,-1.66,-1.67,55.535,-1.55,-1.15,-1.0,548.5,546.0,315.0,314.5,520.25,516.5,3.99,5.81,6.08,59.17,58.45,57.87,57.5,57.24,57.05,56.9,-1.64,-1.56,-1.53,-1.57,-1.61,-1.64,55.92,-1.65,-1.1,-1.0,544.0,543.0,315.75,313.75,525.0,521.0,3.99,5.81,5.9,59.27,58.46,57.91,57.51,57.23,57.03,56.88,-1.64,-1.52,-1.47,-1.51,-1.54,-1.54,56.08,-1.63,-1.1,-1.0,548.75,548.75,321.5,318.75,528.5,524.0,3.91,5.81,5.73
52.735,52.22,52.34,52.32,52.37,52.47,52.58,-1.37,-1.39,-1.47,-1.53,-1.57,-1.57,50.77,-1.0,-1.0,-1.0,504.75,505.25,297.5,296.5,488.0,483.75,3.75,4.22,5.57,51.865,51.76,51.58,51.63,51.71,51.82,51.94,-1.24,-1.36,-1.44,-1.5,-1.54,-1.56,49.81,-1.1,-1.1,-1.1,494.75,496.0,291.0,291.25,478.0,474.75,3.75,4.22,5.57,51.75,51.77,51.39,51.39,51.48,51.58,51.69,-1.37,-1.41,-1.51,-1.59,-1.62,-1.63,49.66,-1.2,-1.25,-1.25,483.5,484.75,289.5,288.5,468.75,466.75,3.83,4.22,5.57,52.075,52.28,51.85,51.74,51.75,51.82,51.91,-1.55,-1.52,-1.56,-1.63,-1.69,-1.7,50.185,-1.01,-1.15,-1.15,479.25,480.5,290.5,289.0,463.75,462.75,3.83,4.22,5.57,51.91,52.15,51.85,51.81,51.87,51.97,52.07,-1.54,-1.59,-1.67,-1.75,-1.78,-1.79,50.47,-1.0,-1.15,-1.15,481.0,482.5,289.25,289.0,464.5,462.25,3.91,4.22,5.57
51.785,52.47,52.08,52.23,52.41,52.52,52.63,-1.4,-1.37,-1.4,-1.38,-1.39,-1.42,51.2,-0.3,-0.6,-0.85,490.25,489.5,299.0,298.0,464.75,461.0,3.91,4.22,5.38,51.705,52.48,52.15,52.28,52.42,52.51,52.61,-1.47,-1.38,-1.35,-1.32,-1.36,-1.4,51.19,-0.42,-0.85,-1.0,485.25,485.0,298.0,296.5,459.5,455.75,3.83,4.22,5.38,50.74,51.26,51.32,51.48,51.67,51.81,51.95,-1.45,-1.39,-1.4,-1.42,-1.45,-1.47,50.235,-0.55,-0.95,-1.0,476.0,476.0,295.75,294.0,452.5,448.75,3.91,4.22,5.38,50.09,50.73,50.87,51.09,51.28,51.43,51.59,-1.4,-1.38,-1.37,-1.38,-1.42,-1.45,49.35,-0.75,-1.05,-1.1,470.75,470.5,294.0,291.75,442.25,438.5,3.91,4.4,5.38,49.355,49.99,50.15,50.38,50.61,50.79,50.98,-1.39,-1.38,-1.38,-1.39,-1.4,-1.42,48.745,-0.8,-1.1,-1.15,461.5,462.0,291.0,288.0,433.75,431.25,4.06,4.4,5.38
47.39,47.79,48.12,48.4,48.71,48.98,49.25,-1.11,-1.19,-1.28,-1.31,-1.34,-1.34,46.47,-1.15,-1.25,-1.35,437.0,436.5,282.25,281.75,409.0,408.0,4.14,4.75,5.01,47.075,47.72,47.98,48.25,48.56,48.83,49.08,-1.13,-1.2,-1.29,-1.33,-1.35,-1.34,46.37,-1.15,-1.2,-1.25,436.0,435.25,279.0,278.5,407.75,406.25,4.14,4.75,5.01,46.465,47.15,47.4,47.66,47.95,48.23,48.49,-1.12,-1.17,-1.24,-1.29,-1.32,-1.3,45.86,-1.1,-1.2,-1.25,428.0,427.75,275.5,273.75,401.25,399.75,4.38,4.75,5.01,46.175,46.9,47.13,47.38,47.66,47.92,48.18,-1.15,-1.22,-1.28,-1.31,-1.34,-1.34,45.655,-1.05,-1.15,-1.2,424.0,423.5,273.75,272.0,399.5,397.75,4.38,4.75,4.82,44.465,45.6,45.84,46.09,46.37,46.64,46.9,-1.17,-1.21,-1.25,-1.29,-1.33,-1.34,44.045,-0.95,-1.1,-1.15,411.75,411.0,268.5,266.0,389.0,386.75,4.38,4.75,4.82
49.26,49.97,50.37,50.66,50.9,51.09,51.26,-1.37,-1.32,-1.28,-1.23,-1.21,-1.2,48.055,-1.28,-1.3,-1.4,445.25,445.25,275.75,275.5,418.25,421.75,3.83,6.16,6.27,50.615,51.32,51.73,52.0,52.23,52.41,52.56,-1.51,-1.42,-1.35,-1.29,-1.27,-1.24,49.375,-1.28,-1.2,-1.25,456.75,456.5,283.0,282.0,426.5,432.5,3.83,6.16,6.44,51.21,51.71,52.02,52.27,52.46,52.62,52.73,-1.53,-1.37,-1.28,-1.22,-1.18,-1.21,49.795,-1.2,-1.2,-1.25,460.75,460.5,284.5,282.75,428.0,434.25,3.91,6.69,6.62,52.555,53.1,53.39,53.59,53.74,53.84,53.89,-1.36,-1.31,-1.26,-1.22,-1.21,-1.22,50.99,-1.35,-1.35,-1.4,474.75,474.25,291.75,291.75,439.5,443.75,3.83,7.04,6.62,53.525,54.14,54.42,54.63,54.79,54.9,54.97,-1.37,-1.33,-1.28,-1.23,-1.24,-1.24,52.005,-1.38,-1.35,-1.4,480.5,479.5,298.5,296.75,446.5,450.5,3.83,7.04,6.44
50.39,51.57,52.01,52.32,52.51,52.66,52.79,-1.34,-1.36,-1.41,-1.48,-1.53,-1.54,49.35,-1.6,-1.45,-1.55,452.25,453.5,274.0,275.75,446.5,445.25,5.79,5.63,7.33,49.485,50.61,51.12,51.46,51.69,51.86,51.99,-1.41,-1.43,-1.52,-1.58,-1.6,-1.61,48.535,-1.79,-1.6,-1.55,449.75,451.0,268.0,270.0,436.0,434.75,5.64,5.63,7.33,51.005,52.28,52.79,53.09,53.3,53.44,53.55,-1.38,-1.42,-1.53,-1.58,-1.61,-1.61,49.97,-1.79,-1.75,-1.7,466.0,467.0,278.0,279.0,453.25,450.75,5.64,5.98,7.16,50.415,51.56,52.05,52.37,52.58,52.76,52.89,-1.4,-1.46,-1.52,-1.6,-1.63,-1.63,49.37,-1.75,-1.75,-1.7,462.75,463.5,272.75,274.0,449.5,448.25,7.05,6.16,6.44,50.155,51.62,52.13,52.46,52.73,52.94,53.09,-1.38,-1.43,-1.52,-1.6,-1.63,-1.65,49.155,-1.7,-1.65,-1.65,464.5,465.25,274.0,274.5,451.5,449.5,7.36,6.16,6.08
51.915,52.61,53.08,53.36,53.57,53.69,53.76,-1.73,-1.67,-1.75,-1.8,-1.82,-1.81,49.545,-2.25,-1.8,-1.7,469.0,469.5,276.75,279.25,466.5,464.5,4.38,6.69,6.79,52.235,52.97,53.15,53.39,53.56,53.65,53.7,-1.64,-1.57,-1.65,-1.71,-1.72,-1.7,49.745,-2.3,-1.85,-1.75,469.25,469.75,278.5,279.5,467.25,465.0,4.15,6.69,6.97,51.4,52.16,52.27,52.5,52.67,52.79,52.86,-1.59,-1.56,-1.64,-1.74,-1.78,-1.78,48.86,-2.28,-1.85,-1.75,463.0,463.5,273.0,274.5,461.5,459.0,4.07,6.86,6.97,50.785,51.61,51.72,51.95,52.15,52.3,52.4,-1.54,-1.54,-1.66,-1.75,-1.79,-1.81,48.325,-2.3,-1.85,-1.75,458.75,459.5,270.0,270.5,455.5,452.75,4.07,6.86,6.97,50.045,50.83,50.97,51.22,51.45,51.62,51.73,-1.52,-1.55,-1.68,-1.79,-1.82,-1.83,47.46,-2.25,-1.85,-1.75,451.0,451.5,264.75,266.5,449.25,446.25,4.07,6.86,6.97
54.31,55.34,55.72,56.06,56.25,56.36,56.36,-1.58,-1.86,-2.07,-2.21,-2.24,-2.22,52.54,-2.1,-1.9,-1.9,487.25,488.75,298.5,300.5,483.75,483.0,5.01,6.86,6.08,55.27,56.13,56.54,56.82,56.96,57.04,57.03,-1.81,-2.0,-2.16,-2.28,-2.32,-2.31,53.315,-2.15,-1.95,-1.85,494.75,496.25,302.25,304.0,494.25,493.5,5.17,6.86,5.9,55.28,56.04,56.36,56.57,56.7,56.77,56.76,-1.84,-1.94,-2.1,-2.2,-2.23,-2.21,53.295,-2.2,-2.0,-1.9,491.75,493.75,299.25,300.5,490.75,489.75,5.17,6.86,5.9,56.11,56.7,56.91,57.03,57.1,57.13,57.1,-1.86,-1.89,-2.02,-2.1,-2.12,-2.09,54.075,-2.2,-2.05,-1.9,497.5,499.75,300.25,300.5,494.75,493.75,5.48,6.86,5.9,55.05,55.72,55.9,56.02,56.11,56.17,56.16,-1.88,-1.91,-2.03,-2.11,-2.14,-2.12,53.04,-2.15,-2.0,-1.85,486.25,488.75,293.25,295.25,484.25,483.25,5.48,7.04,5.9
55.745,55.98,56.35,56.68,56.98,57.18,57.28,-2.35,-2.24,-2.35,-2.37,-2.35,-2.31,53.77,-2.0,-2.2,-2.0,491.5,493.25,288.75,290.75,511.25,507.0,7.36,7.57,6.08,54.88,55.39,55.63,55.99,56.32,56.54,56.66,-2.12,-2.14,-2.3,-2.36,-2.33,-2.3,53.195,-1.87,-2.1,-1.95,480.75,484.0,291.0,293.0,500.5,494.5,7.36,7.74,6.31,55.885,56.41,56.65,57.02,57.36,57.58,57.7,-2.14,-2.16,-2.35,-2.42,-2.4,-2.36,54.255,-1.85,-2.1,-1.95,490.25,494.0,297.25,300.0,503.75,500.0,7.67,7.74,6.79,54.85,55.44,55.82,56.26,56.65,56.93,57.1,-1.97,-2.1,-2.33,-2.44,-2.44,-2.4,53.33,-1.8,-2.02,-1.85,482.75,487.0,294.0,295.75,501.75,497.75,7.67,6.86,6.97,55.04,55.7,56.13,56.61,57.03,57.33,57.5,-2.23,-2.32,-2.56,-2.66,-2.65,-2.76,53.49,-1.75,-1.9,-1.8,484.25,488.75,293.5,297.0,508.75,504.25,7.83,6.69,7.16
54.94,56.61,57.25,57.79,58.21,58.47,58.59,-2.81,-3.03,-3.25,-3.35,-3.28,-3.12,52.845,-2.25,-2.05,-2.05,501.0,501.5,300.0,301.5,480.75,484.0,9.72,8.14,9.28,55.265,56.15,56.87,57.5,58.0,58.4,58.65,-2.9,-3.13,-3.3,-3.33,-3.31,-3.18,53.12,-2.25,-2.05,-2.05,502.25,502.5,302.0,303.75,481.25,484.5,9.72,8.14,9.28,55.405,56.35,57.04,57.61,58.07,58.42,58.63,-3.03,-3.17,-3.31,-3.34,-3.29,-3.19,53.3,-2.2,-2.1,-2.05,499.0,500.25,302.75,304.5,480.25,483.5,9.92,8.35,9.59,53.64,54.53,55.27,55.88,56.38,56.76,57.0,-3.22,-3.33,-3.43,-3.44,-3.39,-3.27,51.58,-2.22,-2.1,-2.05,481.5,483.25,291.0,292.75,465.0,468.5,11.14,8.35,9.59,54.19,55.04,55.78,56.4,56.92,57.33,57.58,-3.18,-3.29,-3.4,-3.41,-3.36,-3.26,52.06,-2.22,-2.1,-2.05,485.0,487.0,297.0,297.75,471.0,474.5,11.34,8.35,9.59
49.08,49.8,50.93,51.63,52.18,52.63,53.0,-3.32,-3.71,-3.83,-3.87,-3.87,-3.8,47.85,-1.85,-1.9,-1.95,446.25,446.5,264.5,264.75,438.75,438.0,8.1,8.35,9.59,45.785,46.55,47.48,48.29,48.94,49.51,50.0,-3.21,-3.72,-3.86,-3.92,-3.96,-3.89,44.545,-1.85,-1.9,-1.95,425.25,424.75,248.25,247.75,412.5,412.25,8.1,8.35,9.81,47.59,48.37,49.35,50.12,50.75,51.3,51.76,-3.06,-3.61,-3.76,-3.82,-3.85,-3.8,46.235,-1.85,-1.9,-1.95,439.5,439.75,259.0,259.0,425.75,425.75,8.3,8.35,9.99,46.36,47.58,48.56,49.35,49.98,50.54,51.01,-3.12,-3.69,-3.87,-3.97,-4.02,-3.98,45.155,-1.85,-2.0,-2.05,431.5,432.0,252.75,252.0,416.75,417.5,8.3,8.35,9.99,47.675,48.98,50.0,50.76,51.39,51.92,52.37,-3.35,-3.79,-3.93,-3.96,-3.95,-3.85,46.445,-1.95,-2.05,-2.15,443.0,444.25,257.0,257.25,427.25,429.75,9.11,8.35,9.99
46.615,48.0,48.83,49.54,50.16,50.7,51.17,-3.62,-3.97,-3.96,-3.93,-3.85,-3.72,45.325,-2.1,-2.2,-2.2,438.75,438.75,246.25,245.5,426.5,423.75,8.1,5.22,6.81,48.92,50.23,51.33,52.01,52.59,53.07,53.49,-3.62,-3.9,-3.92,-3.93,-3.88,-3.78,47.68,-2.05,-2.2,-2.2,460.75,460.5,258.5,256.25,446.25,442.0,8.0,5.85,6.81,49.18,50.61,51.68,52.37,52.94,53.44,53.86,-3.62,-3.98,-3.99,-4.02,-3.94,-3.86,47.93,-2.2,-2.2,-2.2,464.25,463.75,260.0,258.0,450.25,446.0,7.49,5.85,6.81,48.905,50.37,51.45,52.19,52.83,53.37,53.83,-3.74,-4.11,-4.19,-4.13,-4.08,-3.97,47.66,-2.07,-2.17,-2.2,460.5,461.0,260.25,259.0,449.0,444.5,7.49,6.05,7.25,49.075,50.82,51.82,52.53,53.16,53.7,54.16,-4.04,-4.3,-4.24,-4.14,-4.05,-3.96,47.84,-2.15,-2.2,-2.2,460.5,462.0,264.75,262.0,448.75,444.5,7.7,6.05,7.51
48.115,48.92,49.83,50.37,50.88,51.36,51.78,-3.01,-3.66,-3.92,-4.0,-4.01,-3.96,45.45,-2.8,-2.55,-2.4,444.25,445.25,246.5,245.25,418.25,417.5,5.06,7.72,8.53,48.355,49.28,49.87,50.4,50.86,51.32,51.74,-2.95,-3.6,-3.85,-3.95,-3.98,-3.97,45.53,-2.8,-2.55,-2.4,443.0,444.0,247.0,245.75,417.25,416.0,5.06,7.93,9.37,45.2,46.24,46.79,47.35,47.87,48.38,48.85,-3.24,-3.9,-4.1,-4.16,-4.18,-4.16,42.39,-2.9,-2.6,-2.4,414.5,415.5,232.5,230.5,399.25,397.0,5.06,7.93,9.72,44.885,45.71,46.24,46.79,47.3,47.82,48.29,-3.17,-3.85,-4.0,-4.07,-4.09,-4.07,42.0,-2.85,-2.55,-2.4,408.25,409.0,232.25,229.5,394.25,390.5,4.96,7.72,9.72,46.61,47.31,47.89,48.4,48.9,49.4,49.87,-3.2,-3.85,-4.01,-4.08,-4.12,-4.12,43.77,-2.8,-2.5,-2.4,424.0,424.25,245.5,242.0,410.0,406.25,4.96,5.85,9.59
46.27,47.14,47.29,47.67,48.06,48.47,48.88,-3.28,-3.36,-3.78,-3.94,-4.0,-3.99,44.01,-2.4,-2.35,-2.4,414.0,415.25,232.25,231.0,371.5,375.25,5.27,4.38,4.49,47.68,48.51,48.82,49.21,49.59,49.98,50.38,-3.2,-3.33,-3.76,-3.93,-3.99,-3.99,45.435,-2.4,-2.35,-2.4,427.0,429.0,238.5,238.25,386.75,389.75,5.37,3.97,4.49,49.54,50.07,50.32,50.69,51.05,51.43,51.82,-3.17,-3.31,-3.73,-3.92,-3.99,-3.95,47.17,-2.3,-2.35,-2.4,436.5,438.5,243.75,243.25,402.75,404.75,5.27,3.97,4.49,49.125,49.51,49.76,50.11,50.47,50.85,51.24,-3.23,-3.38,-3.77,-3.94,-4.01,-3.97,46.93,-2.3,-2.35,-2.4,436.25,437.0,240.25,239.5,399.0,399.0,5.37,3.97,4.27,48.11,48.77,49.06,49.43,49.81,50.21,50.62,-3.26,-3.47,-3.85,-4.01,-4.1,-4.06,46.185,-2.15,-2.2,-2.25,429.0,431.75,235.25,234.75,388.5,392.75,5.47,3.97,4.27
41.62,42.35,43.25,43.67,44.22,44.71,45.19,-3.4,-3.31,-3.71,-3.9,-4.05,-4.14,40.045,-2.1,-2.3,-2.5,367.25,369.75,212.25,209.5,344.5,349.0,4.86,4.8,4.46,41.89,42.94,43.52,43.91,44.46,44.94,45.4,-3.27,-3.26,-3.67,-3.87,-4.03,-4.09,40.33,-2.1,-2.3,-2.5,369.5,372.25,211.5,209.5,349.75,354.25,4.86,4.8,4.46,42.985,44.02,44.42,44.82,45.35,45.82,46.27,-3.48,-3.5,-3.83,-3.98,-4.1,-4.15,41.305,-2.2,-2.4,-2.58,377.75,381.25,212.5,211.75,355.5,360.0,4.96,4.8,4.69,43.63,44.66,45.03,45.4,45.95,46.44,46.91,-3.63,-3.58,-3.88,-4.02,-4.13,-4.15,41.91,-2.3,-2.45,-2.58,381.75,385.25,213.25,213.0,362.75,366.75,4.96,4.8,4.91,43.765,44.81,45.22,45.61,46.15,46.64,47.12,-3.76,-3.67,-3.97,-4.1,-4.22,-4.27,41.905,-2.37,-2.5,-2.6,384.5,387.5,213.75,213.5,364.0,367.0,5.06,5.01,5.33
48.44,49.81,50.25,50.71,51.09,51.6,52.01,-4.51,-4.45,-4.41,-4.5,-4.5,-4.44,46.605,-2.4,-2.55,-2.6,438.5,441.5,241.25,238.0,416.75,414.5,5.67,7.1,6.92,48.885,49.97,50.69,51.19,51.58,52.08,52.47,-4.34,-4.37,-4.37,-4.47,-4.45,-4.4,47.075,-2.47,-2.55,-2.6,446.0,448.75,241.0,240.25,420.75,420.25,5.67,7.31,6.85,46.58,47.78,48.49,48.99,49.37,49.85,50.24,-4.29,-4.42,-4.41,-4.49,-4.49,-4.46,44.72,-2.5,-2.55,-2.65,424.25,427.5,225.5,224.5,404.75,404.25,5.67,7.31,6.39,45.87,47.12,47.72,48.16,48.5,48.94,49.32,-4.38,-4.47,-4.44,-4.5,-4.5,-4.47,44.015,-2.6,-2.6,-2.65,416.25,419.25,215.5,216.25,396.5,396.0,5.87,7.72,6.39,47.48,48.67,49.28,49.73,50.06,50.48,50.84,-4.42,-4.47,-4.41,-4.43,-4.42,-4.36,45.6,-2.55,-2.65,-2.75,431.0,434.0,222.25,222.75,407.25,406.75,5.87,8.14,6.63
49.25,49.97,50.67,51.03,51.3,51.56,51.88,-3.89,-4.47,-4.49,-4.38,-4.34,-4.27,46.68,-2.65,-2.75,-2.75,451.0,453.0,221.25,221.5,416.75,416.0,6.68,6.68,8.53,49.075,49.33,49.98,50.35,50.61,50.87,51.2,-4.04,-4.57,-4.5,-4.38,-4.33,-4.24,46.015,-2.6,-2.6,-2.6,446.25,448.0,215.25,216.75,412.25,410.75,6.68,6.89,8.49,49.51,49.83,50.39,50.75,51.01,51.26,51.57,-4.1,-4.6,-4.55,-4.42,-4.37,-4.28,46.815,-2.55,-2.6,-2.6,447.5,448.75,215.5,218.25,412.25,411.25,6.68,7.31,8.49,48.77,49.14,49.65,50.02,50.32,50.6,50.92,-4.04,-4.51,-4.5,-4.4,-4.35,-4.27,45.96,-2.62,-2.62,-2.6,446.25,447.5,212.5,215.0,408.75,407.75,6.68,7.31,7.67,48.48,48.88,49.44,49.88,50.22,50.51,50.85,-3.95,-4.46,-4.45,-4.38,-4.34,-4.28,45.605,-2.62,-2.62,-2.6,445.25,446.5,213.0,216.0,412.5,411.25,7.04,7.31,6.39
45.475,47.62,47.17,47.51,47.86,48.12,48.37,-3.38,-3.93,-4.11,-4.11,-4.1,-4.12,43.8,-2.55,-2.55,-2.5,410.5,412.0,198.75,200.5,406.25,400.75,6.99,6.68,7.25,45.61,47.58,47.24,47.56,47.89,48.16,48.42,-3.38,-3.95,-4.1,-4.1,-4.09,-4.11,43.965,-2.55,-2.5,-2.5,413.0,414.5,196.5,199.25,404.25,400.5,7.39,7.31,7.25,44.1,46.08,45.87,46.23,46.62,46.92,47.21,-3.42,-3.98,-4.16,-4.15,-4.13,-4.15,42.33,-2.63,-2.53,-2.5,399.75,402.0,188.0,191.25,395.0,392.75,7.9,7.52,7.45,43.635,45.6,45.48,45.86,46.24,46.57,46.9,-3.43,-3.97,-4.15,-4.15,-4.16,-4.15,41.725,-2.63,-2.5,-2.5,394.5,396.5,185.75,187.5,396.75,393.5,8.0,7.93,7.67,43.21,45.13,45.07,45.46,45.86,46.19,46.5,-3.46,-4.01,-4.2,-4.22,-4.23,-4.23,41.125,-2.68,-2.5,-2.5,390.75,392.5,181.75,183.5,392.0,388.75,8.0,7.93,7.67
