-8.51,108.495
-7.86,108.385
-7.52,109.19
-7.56,108.085
-7.4,108.505
-7.7,109.19
-8.14,111.305
-7.5,108.825
-7.73,108.525
-8.08,109.4
-8.98,109.1
-8.28,109.62
-8.74,108.88
-8.69,109.38
-9.36,110.135
-9.53,109.975
-9.29,108.995
-9.46,108.595
-9.32,108.885
-9.29,108.9
-9.85,109.405
-9.63,110.235
-10.36,109.235
-9.61,108.09
-9.85,107.02
-9.86,107.285
-10.3,106.82
-9.78,108.175
-10.1,109.675
-10.9,108.915
-10.41,108.595
-10.97,108.69
-10.81,109.39
-10.53,110.115
-10.76,110.2
-11.77,109.72
-11.65,108.63
-11.78,108.525
-11.8,107.575
-12.1,108.245
-12.81,107.39
-13.66,108.355
-12.92,106.55
-14.11,107.33
-13.7,107.355
-12.68,106.935
-12.56,106.57
-11.94,106.605
-11.83,108.02
-11.75,110.28
-11.06,110.48
-11.48,112.43
-12.42,111.4
-12.58,111.66
-12.16,112.235
-11.74,111.06
-11.89,109.88
-10.97,108.925
-11.82,110.295
-11.11,108.165
-10.68,109.0
-11.4,109.415
-10.68,108.955
-11.78,109.95
-12.88,111.76
-12.89,112.19
-14.87,113.37
-15.38,113.165
-15.95,111.62
-15.8,110.865
-17.0,111.275
-16.8,111.31
-15.33,112.105
-14.25,111.08
-13.97,111.435
-12.36,109.875
-12.38,108.36
-12.94,108.245
-12.4,108.635
-12.15,108.225
-13.04,108.285
-10.84,106.895
-10.39,106.21
-9.45,105.61
-8.95,104.25
-9.16,103.185
-9.99,105.505
-10.78,105.165
-10.01,105.02
-10.61,105.75
-11.27,107.465
-10.98,108.41
-9.34,108.05
-9.27,107.89
-8.39,105.83
-9.8,106.66
-10.76,107.75
-9.69,109.09
-8.71,109.49
-7.84,109.51
-7.9,109.49
-7.45,110.725
-6.96,110.17
-6.99,110.11
-7.82,110.65
-7.23,111.52
-6.4,109.075
-5.99,110.73
-5.54,109.91
-5.12,109.5
-5.26,109.38
-5.31,109.155
-5.48,107.445
-5.36,108.08
-5.3,109.245
-5.5,108.88
-5.59,109.615
-5.27,107.79
-5.16,108.645
-4.75,110.11
-4.44,110.865
-4.32,109.975
-4.55,110.105
-4.57,111.76
-4.88,113.04
-4.77,113.045
-4.78,112.45
-5.04,112.14
-5.33,115.43
-5.64,117.12
-6.13,115.57
-6.44,115.725
-6.08,115.57
-6.15,114.605
-5.63,115.375
-5.93,116.695
-5.16,116.065
-4.75,115.165
-4.88,111.485
-5.18,110.545
-4.86,110.68
-3.77,111.065
-3.73,111.465
-3.37,112.1
-3.6,111.85
-3.72,110.655
-3.9,110.655
-3.33,109.17
-3.11,108.55
-3.85,107.5
-3.46,108.46
-3.64,108.89
-3.56,110.015
-3.87,109.74
-3.66,110.175
-3.54,107.825
-4.01,107.63
-3.28,108.405
-3.17,107.88
-3.44,108.34
-2.89,108.31
-3.13,109.395
-2.49,109.115
-2.77,109.51
-3.23,109.69
-4.16,109.775
-3.85,109.445
-4.22,109.465
-4.47,108.995
-4.46,108.265
-4.66,108.47
-5.08,107.92
-5.32,108.015
-5.33,107.315
-5.19,105.65
-4.95,106.205
-5.47,104.005
-5.47,103.29
-5.44,102.455
-5.98,102.94
-6.04,100.49
-6.13,101.575
-6.38,99.74
-6.52,100.32
-7.0,102.715
-7.12,105.52
-7.04,105.085
-7.13,105.7
-7.63,105.58
-7.42,103.38
-7.05,103.14
